unidade;ano;mes;porte;quantidade
HRJP;2021,0;8,0;PORTE III;0,0
HRJP;2021,0;8,0;PORTE IV;0,0
HRJP;2021,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;9,0;PORTE I;9,0
HRJP;2021,0;9,0;PORTE II;1,0
HRJP;2021,0;9,0;PORTE III;0,0
HRJP;2021,0;9,0;PORTE IV;0,0
HRJP;2021,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;10,0;PORTE I;5,0
HRJP;2021,0;10,0;PORTE II;1,0
HRJP;2021,0;10,0;PORTE III;0,0
HRJP;2021,0;10,0;PORTE IV;0,0
HRJP;2021,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;11,0;PORTE I;51,0
HRJP;2021,0;11,0;PORTE II;10,0
HRJP;2021,0;11,0;PORTE III;0,0
HRJP;2021,0;11,0;PORTE IV;0,0
HRJP;2021,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;12,0;PORTE I;34,0
HRJP;2021,0;12,0;PORTE II;12,0
HRJP;2021,0;12,0;PORTE III;1,0
HRJP;2021,0;12,0;PORTE IV;0,0
HRJP;2021,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;1,0;PORTE I;16,0
HRJP;2022,0;1,0;PORTE II;4,0
HRJP;2022,0;1,0;PORTE III;0,0
HRJP;2022,0;1,0;PORTE IV;0,0
HRJP;2022,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;2,0;PORTE I;24,0
HRJP;2022,0;2,0;PORTE II;6,0
HRJP;2022,0;2,0;PORTE III;0,0
HRJP;2022,0;2,0;PORTE IV;0,0
HRJP;2022,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;3,0;PORTE I;38,0
HRJP;2022,0;3,0;PORTE II;13,0
HRJP;2022,0;3,0;PORTE III;0,0
HRJP;2022,0;3,0;PORTE IV;0,0
HRJP;2022,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;4,0;PORTE I;32,0
HRJP;2022,0;4,0;PORTE II;14,0
HRJP;2022,0;4,0;PORTE III;0,0
HRJP;2022,0;4,0;PORTE IV;0,0
HRJP;2022,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;5,0;PORTE I;46,0
HRJP;2022,0;5,0;PORTE II;17,0
HRJP;2022,0;5,0;PORTE III;2,0
HRJP;2022,0;5,0;PORTE IV;0,0
HRJP;2022,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;6,0;PORTE I;40,0
HRJP;2022,0;6,0;PORTE II;12,0
HRJP;2022,0;6,0;PORTE III;1,0
HRJP;2022,0;6,0;PORTE IV;0,0
HRJP;2022,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;7,0;PORTE I;51,0
HRJP;2022,0;7,0;PORTE II;9,0
HRJP;2022,0;7,0;PORTE III;1,0
HRJP;2022,0;7,0;PORTE IV;0,0
HRJP;2022,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;8,0;PORTE I;68,0
HRJP;2022,0;8,0;PORTE II;17,0
HRJP;2022,0;8,0;PORTE III;0,0
HRJP;2022,0;8,0;PORTE IV;0,0
HRJP;2022,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;9,0;PORTE I;67,0
HRJP;2022,0;9,0;PORTE II;15,0
HRJP;2022,0;9,0;PORTE III;0,0
HRJP;2022,0;9,0;PORTE IV;0,0
HRJP;2022,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;10,0;PORTE I;80,0
HRJP;2022,0;10,0;PORTE II;7,0
HRJP;2022,0;10,0;PORTE III;0,0
HRJP;2022,0;10,0;PORTE IV;0,0
HRJP;2022,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;11,0;PORTE I;96,0
HRJP;2022,0;11,0;PORTE II;3,0
HRJP;2022,0;11,0;PORTE III;1,0
HRJP;2022,0;11,0;PORTE IV;0,0
HRJP;2022,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2022,0;12,0;PORTE I;63,0
HRJP;2022,0;12,0;PORTE II;10,0
HRJP;2022,0;12,0;PORTE III;1,0
HRJP;2022,0;12,0;PORTE IV;0,0
HRJP;2022,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;1,0;PORTE I;64,0
HRJP;2023,0;1,0;PORTE II;17,0
HRJP;2023,0;1,0;PORTE III;1,0
HRJP;2023,0;1,0;PORTE IV;0,0
HRJP;2023,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;2,0;PORTE I;82,0
HRJP;2023,0;2,0;PORTE II;13,0
HRJP;2023,0;2,0;PORTE III;1,0
HRJP;2023,0;2,0;PORTE IV;0,0
HRJP;2023,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;3,0;PORTE I;116,0
HRJP;2023,0;3,0;PORTE II;22,0
HRJP;2023,0;3,0;PORTE III;1,0
HRJP;2023,0;3,0;PORTE IV;0,0
HRJP;2023,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;4,0;PORTE I;103,0
HRJP;2023,0;4,0;PORTE II;16,0
HRJP;2023,0;4,0;PORTE III;2,0
HRJP;2023,0;4,0;PORTE IV;0,0
HRJP;2023,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;5,0;PORTE I;133,0
HRJP;2023,0;5,0;PORTE II;12,0
HRJP;2023,0;5,0;PORTE III;1,0
HRJP;2023,0;5,0;PORTE IV;0,0
HRJP;2023,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;6,0;PORTE I;130,0
HRJP;2023,0;6,0;PORTE II;27,0
HRJP;2023,0;6,0;PORTE III;0,0
HRJP;2023,0;6,0;PORTE IV;0,0
HRJP;2023,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;7,0;PORTE I;105,0
HRJP;2023,0;7,0;PORTE II;16,0
HRJP;2023,0;7,0;PORTE III;0,0
HRJP;2023,0;7,0;PORTE IV;0,0
HRJP;2023,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;8,0;PORTE I;126,0
HRJP;2023,0;8,0;PORTE II;21,0
HRJP;2023,0;8,0;PORTE III;0,0
HRJP;2023,0;8,0;PORTE IV;0,0
HRJP;2023,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;9,0;PORTE I;127,0
HRJP;2023,0;9,0;PORTE II;7,0
HRJP;2023,0;9,0;PORTE III;1,0
HRJP;2023,0;9,0;PORTE IV;0,0
HRJP;2023,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;10,0;PORTE I;128,0
HRJP;2023,0;10,0;PORTE II;19,0
HRJP;2023,0;10,0;PORTE III;3,0
HRJP;2023,0;10,0;PORTE IV;0,0
HRJP;2023,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;11,0;PORTE I;128,0
HRJP;2023,0;11,0;PORTE II;19,0
HRJP;2023,0;11,0;PORTE III;3,0
HRJP;2023,0;11,0;PORTE IV;0,0
HRJP;2023,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2023,0;12,0;PORTE I;123,0
HRJP;2023,0;12,0;PORTE II;14,0
HRJP;2023,0;12,0;PORTE III;0,0
HRJP;2023,0;12,0;PORTE IV;0,0
HRJP;2023,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;1,0;PORTE I;118,0
HRJP;2024,0;1,0;PORTE II;12,0
HRJP;2024,0;1,0;PORTE III;0,0
HRJP;2024,0;1,0;PORTE IV;0,0
HRJP;2024,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;2,0;PORTE I;129,0
HRJP;2024,0;2,0;PORTE II;10,0
HRJP;2024,0;2,0;PORTE III;0,0
HRJP;2024,0;2,0;PORTE IV;0,0
HRJP;2024,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;3,0;PORTE I;123,0
HRJP;2024,0;3,0;PORTE II;16,0
HRJP;2024,0;3,0;PORTE III;1,0
HRJP;2024,0;3,0;PORTE IV;0,0
HRJP;2024,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;4,0;PORTE I;120,0
HRJP;2024,0;4,0;PORTE II;14,0
HRJP;2024,0;4,0;PORTE III;0,0
HRJP;2024,0;4,0;PORTE IV;0,0
HRJP;2024,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;5,0;PORTE I;148,0
HRJP;2024,0;5,0;PORTE II;2,0
HRJP;2024,0;5,0;PORTE III;1,0
HRJP;2024,0;5,0;PORTE IV;0,0
HRJP;2024,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;6,0;PORTE I;142,0
HRJP;2024,0;6,0;PORTE II;15,0
HRJP;2024,0;6,0;PORTE III;0,0
HRJP;2024,0;6,0;PORTE IV;0,0
HRJP;2024,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;7,0;PORTE I;164,0
HRJP;2024,0;7,0;PORTE II;7,0
HRJP;2024,0;7,0;PORTE III;0,0
HRJP;2024,0;7,0;PORTE IV;0,0
HRJP;2024,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;8,0;PORTE I;154,0
HRJP;2024,0;8,0;PORTE II;18,0
HRJP;2024,0;8,0;PORTE III;2,0
HRJP;2024,0;8,0;PORTE IV;0,0
HRJP;2024,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;9,0;PORTE I;187,0
HRJP;2024,0;9,0;PORTE II;18,0
HRJP;2024,0;9,0;PORTE III;1,0
HRJP;2024,0;9,0;PORTE IV;0,0
HRJP;2024,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;10,0;PORTE I;179,0
HRJP;2024,0;10,0;PORTE II;30,0
HRJP;2024,0;10,0;PORTE III;1,0
HRJP;2024,0;10,0;PORTE IV;0,0
HRJP;2024,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;11,0;PORTE I;215,0
HRJP;2024,0;11,0;PORTE II;32,0
HRJP;2024,0;11,0;PORTE III;10,0
HRJP;2024,0;11,0;PORTE IV;22,0
HRJP;2024,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2024,0;12,0;PORTE I;260,0
HRJP;2024,0;12,0;PORTE II;34,0
HRJP;2024,0;12,0;PORTE III;6,0
HRJP;2024,0;12,0;PORTE IV;18,0
HRJP;2024,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2025,0;1,0;PORTE I;251,0
HRJP;2025,0;1,0;PORTE II;36,0
HRJP;2025,0;1,0;PORTE III;8,0
HRJP;2025,0;1,0;PORTE IV;16,0
HRJP;2025,0;1,0;PORTE SEM INFORMAÇÃO;1,0
HRJP;2025,0;2,0;PORTE I;274,0
HRJP;2025,0;2,0;PORTE II;37,0
HRJP;2025,0;2,0;PORTE III;12,0
HRJP;2025,0;2,0;PORTE IV;18,0
HRJP;2025,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2025,0;3,0;PORTE I;268,0
HRJP;2025,0;3,0;PORTE II;36,0
HRJP;2025,0;3,0;PORTE III;19,0
HRJP;2025,0;3,0;PORTE IV;47,0
HRJP;2025,0;3,0;PORTE SEM INFORMAÇÃO;3,0
HRJP;2025,0;4,0;PORTE I;275,0
HRJP;2025,0;4,0;PORTE II;49,0
HRJP;2025,0;4,0;PORTE III;14,0
HRJP;2025,0;4,0;PORTE IV;47,0
HRJP;2025,0;4,0;PORTE SEM INFORMAÇÃO;1,0
HRJP;2025,0;5,0;PORTE I;304,0
HRJP;2025,0;5,0;PORTE II;38,0
HRJP;2025,0;5,0;PORTE III;18,0
HRJP;2025,0;5,0;PORTE IV;29,0
HRJP;2025,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2025,0;6,0;PORTE I;282,0
HRJP;2025,0;6,0;PORTE II;34,0
HRJP;2025,0;6,0;PORTE III;15,0
HRJP;2025,0;6,0;PORTE IV;39,0
HRJP;2025,0;6,0;PORTE SEM INFORMAÇÃO;3,0
HRJP;2025,0;7,0;PORTE I;281,0
HRJP;2025,0;7,0;PORTE II;40,0
HRJP;2025,0;7,0;PORTE III;13,0
HRJP;2025,0;7,0;PORTE IV;43,0
HRJP;2025,0;7,0;PORTE SEM INFORMAÇÃO;1,0
HRJP;2025,0;8,0;PORTE I;317,0
HRJP;2025,0;8,0;PORTE II;41,0
HRJP;2025,0;8,0;PORTE III;12,0
HRJP;2025,0;8,0;PORTE IV;36,0
HRJP;2025,0;8,0;PORTE SEM INFORMAÇÃO;4,0
HRJP;2025,0;9,0;PORTE I;330,0
HRJP;2025,0;9,0;PORTE II;42,0
HRJP;2025,0;9,0;PORTE III;7,0
HRJP;2025,0;9,0;PORTE IV;30,0
HRJP;2025,0;9,0;PORTE SEM INFORMAÇÃO;4,0
HRJP;2025,0;10,0;PORTE I;319,0
HRJP;2025,0;10,0;PORTE II;36,0
HRJP;2025,0;10,0;PORTE III;9,0
HRJP;2025,0;10,0;PORTE IV;41,0
HRJP;2025,0;10,0;PORTE SEM INFORMAÇÃO;1,0
HRJP;2025,0;11,0;PORTE I;280,0
HRJP;2025,0;11,0;PORTE II;35,0
HRJP;2025,0;11,0;PORTE III;11,0
HRJP;2025,0;11,0;PORTE IV;36,0
HRJP;2025,0;11,0;PORTE SEM INFORMAÇÃO;4,0
HRJP;2025,0;12,0;PORTE I;269,0
HRJP;2025,0;12,0;PORTE II;37,0
HRJP;2025,0;12,0;PORTE III;10,0
HRJP;2025,0;12,0;PORTE IV;42,0
HRJP;2025,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2026,0;1,0;PORTE I;282,0
HRJP;2026,0;1,0;PORTE II;26,0
HRJP;2026,0;1,0;PORTE III;7,0
HRJP;2026,0;1,0;PORTE IV;39,0
HRJP;2026,0;1,0;PORTE SEM INFORMAÇÃO;1,0
HRJP;2026,0;2,0;PORTE I;282,0
HRJP;2026,0;2,0;PORTE II;36,0
HRJP;2026,0;2,0;PORTE III;18,0
HRJP;2026,0;2,0;PORTE IV;39,0
HRJP;2026,0;2,0;PORTE SEM INFORMAÇÃO;1,0
MOV;2019,0;1,0;PORTE I;32,0
MOV;2019,0;1,0;PORTE II;2,0
MOV;2019,0;1,0;PORTE III;0,0
MOV;2019,0;1,0;PORTE IV;0,0
MOV;2019,0;1,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;2,0;PORTE I;46,0
MOV;2019,0;2,0;PORTE II;7,0
MOV;2019,0;2,0;PORTE III;0,0
MOV;2019,0;2,0;PORTE IV;0,0
MOV;2019,0;2,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;3,0;PORTE I;37,0
MOV;2019,0;3,0;PORTE II;6,0
MOV;2019,0;3,0;PORTE III;0,0
MOV;2019,0;3,0;PORTE IV;0,0
MOV;2019,0;3,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;4,0;PORTE I;31,0
MOV;2019,0;4,0;PORTE II;4,0
MOV;2019,0;4,0;PORTE III;0,0
MOV;2019,0;4,0;PORTE IV;0,0
MOV;2019,0;4,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;5,0;PORTE I;43,0
MOV;2019,0;5,0;PORTE II;4,0
MOV;2019,0;5,0;PORTE III;0,0
MOV;2019,0;5,0;PORTE IV;0,0
MOV;2019,0;5,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;6,0;PORTE I;61,0
MOV;2019,0;6,0;PORTE II;6,0
MOV;2019,0;6,0;PORTE III;0,0
MOV;2019,0;6,0;PORTE IV;0,0
MOV;2019,0;6,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;7,0;PORTE I;54,0
MOV;2019,0;7,0;PORTE II;5,0
MOV;2019,0;7,0;PORTE III;0,0
MOV;2019,0;7,0;PORTE IV;0,0
MOV;2019,0;7,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;8,0;PORTE I;68,0
MOV;2019,0;8,0;PORTE II;1,0
MOV;2019,0;8,0;PORTE III;0,0
MOV;2019,0;8,0;PORTE IV;0,0
MOV;2019,0;8,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;9,0;PORTE I;57,0
MOV;2019,0;9,0;PORTE II;3,0
MOV;2019,0;9,0;PORTE III;1,0
MOV;2019,0;9,0;PORTE IV;0,0
MOV;2019,0;9,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;10,0;PORTE I;55,0
MOV;2019,0;10,0;PORTE II;8,0
MOV;2019,0;10,0;PORTE III;0,0
MOV;2019,0;10,0;PORTE IV;0,0
MOV;2019,0;10,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;11,0;PORTE I;49,0
MOV;2019,0;11,0;PORTE II;4,0
MOV;2019,0;11,0;PORTE III;0,0
MOV;2019,0;11,0;PORTE IV;0,0
MOV;2019,0;11,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2019,0;12,0;PORTE I;30,0
MOV;2019,0;12,0;PORTE II;8,0
MOV;2019,0;12,0;PORTE III;0,0
MOV;2019,0;12,0;PORTE IV;0,0
MOV;2019,0;12,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;1,0;PORTE I;30,0
MOV;2020,0;1,0;PORTE II;8,0
MOV;2020,0;1,0;PORTE III;0,0
MOV;2020,0;1,0;PORTE IV;0,0
MOV;2020,0;1,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;2,0;PORTE I;46,0
MOV;2020,0;2,0;PORTE II;2,0
MOV;2020,0;2,0;PORTE III;1,0
MOV;2020,0;2,0;PORTE IV;0,0
MOV;2020,0;2,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;3,0;PORTE I;41,0
MOV;2020,0;3,0;PORTE II;2,0
MOV;2020,0;3,0;PORTE III;0,0
MOV;2020,0;3,0;PORTE IV;0,0
MOV;2020,0;3,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;4,0;PORTE I;3,0
MOV;2020,0;4,0;PORTE II;0,0
MOV;2020,0;4,0;PORTE III;0,0
MOV;2020,0;4,0;PORTE IV;0,0
MOV;2020,0;4,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;5,0;PORTE I;1,0
MOV;2020,0;5,0;PORTE II;0,0
MOV;2020,0;5,0;PORTE III;0,0
MOV;2020,0;5,0;PORTE IV;0,0
MOV;2020,0;5,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;6,0;PORTE I;22,0
MOV;2020,0;6,0;PORTE II;3,0
MOV;2020,0;6,0;PORTE III;0,0
MOV;2020,0;6,0;PORTE IV;0,0
MOV;2020,0;6,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;7,0;PORTE I;1,0
MOV;2020,0;7,0;PORTE II;0,0
MOV;2020,0;7,0;PORTE III;0,0
MOV;2020,0;7,0;PORTE IV;0,0
MOV;2020,0;7,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;8,0;PORTE I;1,0
MOV;2020,0;8,0;PORTE II;0,0
MOV;2020,0;8,0;PORTE III;0,0
MOV;2020,0;8,0;PORTE IV;0,0
MOV;2020,0;8,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;9,0;PORTE I;0,0
MOV;2020,0;9,0;PORTE II;2,0
MOV;2020,0;9,0;PORTE III;0,0
MOV;2020,0;9,0;PORTE IV;0,0
MOV;2020,0;9,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;10,0;PORTE I;18,0
MOV;2020,0;10,0;PORTE II;5,0
MOV;2020,0;10,0;PORTE III;0,0
MOV;2020,0;10,0;PORTE IV;0,0
MOV;2020,0;10,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;11,0;PORTE I;15,0
MOV;2020,0;11,0;PORTE II;1,0
MOV;2020,0;11,0;PORTE III;0,0
MOV;2020,0;11,0;PORTE IV;0,0
MOV;2020,0;11,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2020,0;12,0;PORTE I;12,0
MOV;2020,0;12,0;PORTE II;0,0
MOV;2020,0;12,0;PORTE III;0,0
MOV;2020,0;12,0;PORTE IV;0,0
MOV;2020,0;12,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;1,0;PORTE I;10,0
MOV;2021,0;1,0;PORTE II;3,0
MOV;2021,0;1,0;PORTE III;0,0
MOV;2021,0;1,0;PORTE IV;0,0
MOV;2021,0;1,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;2,0;PORTE I;19,0
MOV;2021,0;2,0;PORTE II;2,0
MOV;2021,0;2,0;PORTE III;2,0
MOV;2021,0;2,0;PORTE IV;0,0
MOV;2021,0;2,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;3,0;PORTE I;27,0
MOV;2021,0;3,0;PORTE II;11,0
MOV;2021,0;3,0;PORTE III;0,0
MOV;2021,0;3,0;PORTE IV;0,0
MOV;2021,0;3,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;4,0;PORTE I;5,0
MOV;2021,0;4,0;PORTE II;0,0
MOV;2021,0;4,0;PORTE III;0,0
MOV;2021,0;4,0;PORTE IV;0,0
MOV;2021,0;4,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;5,0;PORTE I;3,0
MOV;2021,0;5,0;PORTE II;0,0
MOV;2021,0;5,0;PORTE III;0,0
MOV;2021,0;5,0;PORTE IV;0,0
MOV;2021,0;5,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;6,0;PORTE I;36,0
MOV;2021,0;6,0;PORTE II;5,0
MOV;2021,0;6,0;PORTE III;0,0
MOV;2021,0;6,0;PORTE IV;0,0
MOV;2021,0;6,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;7,0;PORTE I;28,0
MOV;2021,0;7,0;PORTE II;4,0
MOV;2021,0;7,0;PORTE III;0,0
MOV;2021,0;7,0;PORTE IV;0,0
MOV;2021,0;7,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;8,0;PORTE I;39,0
MOV;2021,0;8,0;PORTE II;8,0
MOV;2021,0;8,0;PORTE III;0,0
MOV;2021,0;8,0;PORTE IV;0,0
MOV;2021,0;8,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;9,0;PORTE I;32,0
MOV;2021,0;9,0;PORTE II;3,0
MOV;2021,0;9,0;PORTE III;0,0
MOV;2021,0;9,0;PORTE IV;0,0
MOV;2021,0;9,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;10,0;PORTE I;19,0
MOV;2021,0;10,0;PORTE II;5,0
MOV;2021,0;10,0;PORTE III;0,0
MOV;2021,0;10,0;PORTE IV;0,0
MOV;2021,0;10,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;11,0;PORTE I;34,0
MOV;2021,0;11,0;PORTE II;7,0
MOV;2021,0;11,0;PORTE III;1,0
MOV;2021,0;11,0;PORTE IV;0,0
MOV;2021,0;11,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2021,0;12,0;PORTE I;34,0
MOV;2021,0;12,0;PORTE II;4,0
MOV;2021,0;12,0;PORTE III;0,0
MOV;2021,0;12,0;PORTE IV;0,0
MOV;2021,0;12,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;1,0;PORTE I;10,0
MOV;2022,0;1,0;PORTE II;1,0
MOV;2022,0;1,0;PORTE III;0,0
MOV;2022,0;1,0;PORTE IV;0,0
MOV;2022,0;1,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;2,0;PORTE I;13,0
MOV;2022,0;2,0;PORTE II;3,0
MOV;2022,0;2,0;PORTE III;0,0
MOV;2022,0;2,0;PORTE IV;0,0
MOV;2022,0;2,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;3,0;PORTE I;61,0
MOV;2022,0;3,0;PORTE II;10,0
MOV;2022,0;3,0;PORTE III;0,0
MOV;2022,0;3,0;PORTE IV;0,0
MOV;2022,0;3,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;4,0;PORTE I;26,0
MOV;2022,0;4,0;PORTE II;7,0
MOV;2022,0;4,0;PORTE III;0,0
MOV;2022,0;4,0;PORTE IV;0,0
MOV;2022,0;4,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;5,0;PORTE I;43,0
MOV;2022,0;5,0;PORTE II;8,0
MOV;2022,0;5,0;PORTE III;0,0
MOV;2022,0;5,0;PORTE IV;0,0
MOV;2022,0;5,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;6,0;PORTE I;48,0
MOV;2022,0;6,0;PORTE II;7,0
MOV;2022,0;6,0;PORTE III;0,0
MOV;2022,0;6,0;PORTE IV;0,0
MOV;2022,0;6,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;7,0;PORTE I;45,0
MOV;2022,0;7,0;PORTE II;9,0
MOV;2022,0;7,0;PORTE III;1,0
MOV;2022,0;7,0;PORTE IV;0,0
MOV;2022,0;7,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;8,0;PORTE I;34,0
MOV;2022,0;8,0;PORTE II;5,0
MOV;2022,0;8,0;PORTE III;0,0
MOV;2022,0;8,0;PORTE IV;0,0
MOV;2022,0;8,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;9,0;PORTE I;22,0
MOV;2022,0;9,0;PORTE II;4,0
MOV;2022,0;9,0;PORTE III;0,0
MOV;2022,0;9,0;PORTE IV;0,0
MOV;2022,0;9,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;10,0;PORTE I;4,0
MOV;2022,0;10,0;PORTE II;0,0
MOV;2022,0;10,0;PORTE III;0,0
MOV;2022,0;10,0;PORTE IV;0,0
MOV;2022,0;10,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;11,0;PORTE I;8,0
MOV;2022,0;11,0;PORTE II;2,0
MOV;2022,0;11,0;PORTE III;0,0
MOV;2022,0;11,0;PORTE IV;0,0
MOV;2022,0;11,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2022,0;12,0;PORTE I;0,0
MOV;2022,0;12,0;PORTE II;0,0
MOV;2022,0;12,0;PORTE III;0,0
MOV;2022,0;12,0;PORTE IV;0,0
MOV;2022,0;12,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;1,0;PORTE I;0,0
MOV;2023,0;1,0;PORTE II;0,0
MOV;2023,0;1,0;PORTE III;0,0
MOV;2023,0;1,0;PORTE IV;0,0
MOV;2023,0;1,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;2,0;PORTE I;1,0
MOV;2023,0;2,0;PORTE II;1,0
MOV;2023,0;2,0;PORTE III;0,0
MOV;2023,0;2,0;PORTE IV;0,0
MOV;2023,0;2,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;3,0;PORTE I;11,0
MOV;2023,0;3,0;PORTE II;1,0
MOV;2023,0;3,0;PORTE III;0,0
MOV;2023,0;3,0;PORTE IV;0,0
MOV;2023,0;3,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;4,0;PORTE I;25,0
MOV;2023,0;4,0;PORTE II;3,0
MOV;2023,0;4,0;PORTE III;0,0
MOV;2023,0;4,0;PORTE IV;0,0
MOV;2023,0;4,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;5,0;PORTE I;220,0
MOV;2023,0;5,0;PORTE II;93,0
